TRAVEL_ID,TRAVEL_NM,TRAVELER_ID,TRAVEL_PURPOSE,TRAVEL_START_YMD,TRAVEL_END_YMD,MVMN_NM,TRAVEL_PERSONA,TRAVEL_MISSION,TRAVEL_MISSION_CHECK
d_d000658,D01,d000658,22;8;,2022-08-31,2022-09-08,대중교통 등,39세 이하 커플 여행,22;8;,22;8;23
d_d000498,D01,d000498,22;24;26;,2022-09-06,2022-09-10,자가용,,22;24;26;,22;6;24
d_d011349,D01,d011349,21;22;28;4;,2022-11-01,2022-11-05,자가용,,21;22;28;4;,28;21;4
d_d001872,D01,d001872,22;23;7;,2022-10-15,2022-10-19,자가용,,22;23;7;,28;22;24
d_d000048,D01,d000048,10;22;5;,2022-08-07,2022-08-10,대중교통 등,39세 이하 커플 여행,2;,22;5;21
d_d002155,D01,d002155,1;2;3;5;6;,2022-09-28,2022-09-30,자가용,,1;2;3;5;6;,5;6;1
d_d007586,D01,d007586,11;22;28;,2022-10-30,2022-10-31,자가용,,11;22;28;,11;22;28
d_d000441,D01,d000441,1;22;23;26;5;,2022-08-26,2022-08-30,대중교통 등,,1;22;23;26;5;,23;22;11
d_d009973,D01,d009973,1;21;22;24;26;,2022-10-29,2022-11-01,자가용,,1;21;22;24;26;,21;1;24
d_d006716,D01,d006716,4;2;9;24;3;,2022-10-29,2022-10-31,자가용,,4;2;9;24;3;,24;4;9
d_d001728,D01,d001728,1;2;22;5;,2022-09-26,2022-09-29,자가용,,1;2;22;5;,1;6;22
a_a003097,D02,a003097,1;21;25;27;8;,2022-09-24,2022-09-26,자가용,수도권 거주 40세 이상 자녀 동반,1;21;25;27;8;,9;1;21
d_d007893,D01,d007893,22;27;,2022-10-25,2022-10-28,자가용,,22;27;,22;13;21
d_d001761,D01,d001761,1;12;24;3;6;,2022-10-27,2022-10-31,대중교통 등,,1;12;24;3;6;,24;12;6
d_d001924,D01,d001924,1;2;24;28;5;,2022-09-29,2022-10-02,대중교통 등,,1;2;24;28;5;,1;21;28
d_d005931,D01,d005931,2;21;22;24;12;,2022-10-28,2022-10-30,자가용,,2;21;22;24;12;,2;21;12
d_d001647,D01,d001647,12;22;27;6;,2022-09-27,2022-09-30,대중교통 등,,12;22;27;6;,12;22;27
d_d010103,D01,d010103,2;5;,2022-10-31,2022-11-05,대중교통 등,39세 이하 커플 여행,2;5;,2;28;22
a_a004731,D02,a004731,1;12;21;22;4;,2022-10-30,2022-11-01,자가용,수도권 거주 39세 이하 자녀 동반,1;12;21;22;4;,23;27;12
d_d006335,D01,d006335,1;22;23;24;26;,2022-10-31,2022-11-02,자가용,,1;22;23;24;26;,23;26;1
d_d000784,D01,d000784,1;21;22;24;4;,2022-08-19,2022-08-22,대중교통 등,39세 이하 부부 여행,1;21;22;24;4;,4;6;27
c_c002969,D02,c002969,1;10;2;21;3;,2022-09-22,2022-09-25,대중교통 등,호남권에 거주하는 39세 이하 커플,1;10;2;21;3;,23;28;22
d_d002802,D01,d002802,6;22;23;21;24;,2022-10-20,2022-10-24,대중교통 등,39세 이하 부모 동반 여행,6;22;23;21;24;,22;26;6
d_d000253,D01,d000253,22;23;24;26;5;,2022-08-16,2022-08-23,자가용,39세 이하 3인 이상 친구,22;23;24;26;5;,5;22;24
d_d005344,D01,d005344,1;22;23;6;,2022-10-11,2022-10-14,대중교통 등,,1;22;23;6;,23;22;6
d_d004444,D01,d004444,23;21;1;22;24;,2022-10-14,2022-10-17,대중교통 등,,23;21;1;22;24;,21;22;23
d_d003917,D01,d003917,1;2;21;6;7;,2022-10-12,2022-10-17,대중교통 등,39세 이하 커플 여행,1;2;21;6;7;,1;7;24
d_d006979,D01,d006979,21;24;26;27;28;,2022-10-18,2022-10-22,자가용,,21;24;26;27;28;,24;11;21
d_d001410,D01,d001410,2;24;3;5;6;,2022-09-08,2022-09-12,자가용,39세 이하 부모 동반 여행,2;24;3;5;6;,6;22;1
d_d000821,D01,d000821,1;2;3;4;6;,2022-08-27,2022-09-02,대중교통 등,39세 이하 커플 여행,1;2;3;4;6;,5;13;22
a_a004017,D02,a004017,12;21;22;23;27;,2022-10-10,2022-10-12,자가용,수도권 거주 40세 이상 나홀로,12;21;22;23;27;,12;22;23
b_b004557,D02,b004557,1;23;6;,2022-09-25,2022-09-27,자가용,,1;23;6;,23;2;22
d_d003994,D01,d003994,3;11;23;12;6;,2022-10-29,2022-10-31,자가용,,3;11;23;12;6;,11;24;23
a_a000197,D02,a000197,22;4;,2022-08-14,2022-08-16,대중교통 등,수도권 거주 39세 이하 부부,4;,4;23;22
d_d006166,D01,d006166,1;2;21;22;6;,2022-10-17,2022-10-21,자가용,,1;2;21;22;6;,6;22;21
d_d002010,D01,d002010,13;2;24;3;9;,2022-10-06,2022-10-09,자가용,,13;2;24;3;9;,9;13;2
d_d005935,D01,d005935,1;2;3;4;6;,2022-10-13,2022-10-19,자가용,,1;2;3;4;6;,22;2;23
a_a004809,D02,a004809,2;21;24;,2022-10-22,2022-10-23,자가용,수도권 거주 39세 이하 부부,2;21;24;,24;11;27
d_d008039,D01,d008039,2;,2022-10-27,2022-10-31,자가용,39세 이하 자녀 동반 여행,2;,2;11;1
a_a003912,D02,a003912,1;4;5;8;,2022-10-09,2022-10-11,자가용,수도권 거주 39세 이하 커플,1;4;5;8;,1;6;8
d_d001621,D02,d001621,21;22;23;24;5;,2022-09-23,2022-09-26,자가용,,21;22;23;24;5;,21;5;23
d_d002295,D01,d002295,11;2;,2022-10-16,2022-10-20,대중교통 등,40세 이상 자녀 동반 여행,11;2;,2;6;1
d_d002351,D01,d002351,1;2;3;4;5;,2022-10-08,2022-10-12,대중교통 등,,1;2;3;4;5;,6;1;3
d_d007395,D01,d007395,26;1;4;11;27;7;2;22;,2022-10-27,2022-10-31,대중교통 등,,26;1;4;11;27;7;2;22;,3;7;11
d_d002000,D01,d002000,1;22;26;9;,2022-10-25,2022-10-28,자가용,,1;22;26;9;,1;22;26
d_d002119,D01,d002119,2;22;23;6;9;,2022-10-20,2022-10-24,대중교통 등,,2;22;23;6;9;,22;24;26
d_d003889,D01,d003889,2;5;6;,2022-10-09,2022-10-10,자가용,39세 이하 자녀 동반 여행,2;5;6;,6;3;2
d_d003369,D01,d003369,1;4;5;6;,2022-10-09,2022-10-12,대중교통 등,39세 이하 부모 동반 여행,1;4;5;6;,2;1;4
b_b002794,D02,b002794,12;13;22;3;4;,2022-09-01,2022-09-05,자가용,,12;13;22;3;4;,13;22;3
d_d002120,D01,d002120,1;2;3;4;5;,2022-10-08,2022-10-12,자가용,39세 이하 부모 동반 여행,1;2;3;4;5;,2;5;1
d_d002358,D01,d002358,1;13;2;3;6;,2022-10-28,2022-10-31,대중교통 등,,1;13;2;3;6;,1;13;22
a_a006550,D02,a006550,5;12;22;28;,2022-10-08,2022-10-09,,수도권 거주 39세 이하 커플,5;12;22;28;,5;12;22
a_a004560,D02,a004560,22;23;28;4;6;,2022-10-18,2022-10-20,자가용,수도권 거주 39세 이하 커플,22;23;28;4;6;,28;22;23
c_c002799,D02,c002799,22;23;24;26;7;,2022-09-23,2022-09-26,자가용,,22;23;24;26;7;,23;1;3
d_d012362,D01,d012362,12;,2022-11-10,2022-11-11,,,12;,22;12;2
c_c002289,D02,c002289,10;21;22;23;26;,2022-09-13,2022-09-15,자가용,,10;21;22;23;26;,23;10;26
d_d000824,D01,d000824,1;10;3;7;9;,2022-08-21,2022-08-27,대중교통 등,,1;10;3;7;9;,25;22;3
d_d006848,D01,d006848,1;21;22;27;,2022-10-19,2022-10-22,대중교통 등,,1;21;22;27;,1;21;24
d_d008117,D01,d008117,1;2;7;1;21;22;23;24;26;1;4;,2022-10-28,2022-10-31,대중교통 등,,1;2;7;1;21;22;23;24;26;1;4;,22;4;1
d_d000206,D01,d000206,1;23;24;4;5;,2022-08-24,2022-08-29,자가용,,1;23;24;4;5;,22;26;4
d_d002317,D01,d002317,1;23;,2022-10-09,2022-10-16,자가용,39세 이하 부부 여행,1;23;,22;1;21
d_d004324,D01,d004324,12;24;4;6;9;,2022-10-13,2022-10-16,자가용,,12;24;4;6;9;,9;22;6
b_b002204,D02,b002204,1;12;2;4;5;,2022-08-20,2022-08-24,대중교통 등,경상권 외에 거주하는 39세 이하 커플,1;12;2;4;5;,22;2;12
d_d001015,D01,d001015,2;4;5;6;7;,2022-08-28,2022-09-02,대중교통 등,39세 이하 3인 이상 친구,2;4;5;6;7;,28;4;22
c_c000784,D02,c000784,1;21;22;27;6;,2022-08-19,2022-08-22,자가용,,1;21;22;27;6;,1;22;21
d_d002878,D01,d002878,21;24;2;26;,2022-10-19,2022-10-21,자가용,,21;24;2;26;,2;26;6
d_d010760,D01,d010760,2;3;4;5;6;,2022-11-02,2022-11-06,대중교통 등,40세 이상 3인 이상 친구,2;3;4;5;6;,26;2;11
a_a001102,D02,a001102,13;2;9;,2022-09-06,2022-09-07,자가용,,13;2;9;,1;6;13
d_d012400,D01,d012400,22;28;,2022-11-12,2022-11-13,,,22;28;,22;28;13
d_d006829,D01,d006829,1;4;26;7;6;22;,2022-10-27,2022-10-30,대중교통 등,,1;4;26;7;6;22;,22;26;4
c_c002221,D02,c002221,22;23;,2022-09-28,2022-09-30,대중교통 등,,22;23;,23;2;10
d_d007907,D01,d007907,21;22;26;28;,2022-10-25,2022-11-01,자가용,,21;22;26;28;,22;28;26
d_d000162,D01,d000162,1;21;3;4;6;,2022-08-19,2022-08-22,대중교통 등,39세 이하 3인 이상 친구,1;,2;22;1
d_d001775,D01,d001775,21;22;23;24;,2022-09-25,2022-09-28,대중교통 등,,21;22;23;24;,23;22;21
d_d001970,D01,d001970,27;28;5;6;8;,2022-09-27,2022-09-30,자가용,,27;28;5;6;8;,8;28;27
c_c005490,D02,c005490,1;10;2;3;4;,2022-10-22,2022-10-24,자가용,,1;10;2;3;4;,6;3;4
a_a005321,D02,a005321,21;24;,2022-10-04,2022-10-06,자가용,,21;24;,21;24;23
d_d007146,D01,d007146,1;22;24;25;26;,2022-10-22,2022-10-24,자가용,,1;22;24;25;26;,1;24;21
c_c003762,D02,c003762,1;12;22;25;26;,2022-10-15,2022-10-16,자가용,,1;12;22;25;26;,3;12;1
d_d006869,D01,d006869,10;23;,2022-10-21,2022-10-24,자가용,,10;23;,10;5;23
d_d002713,D01,d002713,2;5;10;24;28;,2022-10-01,2022-10-06,대중교통 등,39세 이하 커플 여행,2;5;10;24;28;,2;10;23
d_d001468,D01,d001468,21;22;27;28;,2022-09-20,2022-09-23,대중교통 등,,21;22;27;28;,28;1;24
d_d001076,D01,d001076,22;24;26;5;,2022-08-31,2022-09-04,자가용,39세 이하 3인 이상 친구,22;24;26;5;,22;24;2
d_d000709,D01,d000709,2;21;22;24;5;,2022-08-21,2022-08-26,대중교통 등,39세 이하 커플 여행,2;21;22;24;5;,22;5;21
d_d001841,D01,d001841,2;21;22;28;5;,2022-09-29,2022-10-03,대중교통 등,39세 이하 3인 이상 친구,2;21;22;28;5;,5;22;23
c_c002824,D02,c002824,11;3;4;5;,2022-10-01,2022-10-03,자가용,,11;3;4;5;,3;6;11
d_d003928,D01,d003928,21;22;23;27;9;,2022-10-22,2022-10-26,자가용,,21;22;23;27;9;,21;28;23
d_d002972,D01,d002972,1;6;22;21;23;,2022-10-12,2022-10-16,자가용,39세 이하 3인 이상 친구,1;6;22;21;23;,22;21;24
d_d001171,D01,d001171,1;11;23;24;6;,2022-09-28,2022-10-01,대중교통 등,,1;11;23;24;6;,6;23;22
d_d008100,D01,d008100,1;10;22;23;24;27;,2022-10-27,2022-10-30,대중교통 등,,1;10;22;23;24;27;,23;10;24
d_d003656,D01,d003656,26;9;22;,2022-10-08,2022-10-10,자가용,,26;9;22;,26;22;9
d_d000334,D01,d000334,2;22;24;5;8;,2022-08-30,2022-09-03,자가용,39세 이하 3인 이상 친구,2;22;24;5;8;,5;8;27
d_d000180,D01,d000180,5;,2022-08-15,2022-08-20,대중교통 등,39세 이하 부부 여행,5;,5;3;27
d_d004693,D01,d004693,22;28;5;,2022-10-29,2022-10-31,자가용,,22;28;5;,28;3;22
d_d000761,D01,d000761,1;2;21;22;23;,2022-08-22,2022-08-27,자가용,,1;2;21;22;23;,23;22;21
d_d012298,D01,d012298,6;,2022-11-12,2022-11-13,,,6;,6;22;7
d_d001901,D01,d001901,1;12;13;22;7;,2022-10-09,2022-10-12,대중교통 등,,1;12;13;22;7;,1;22;12
d_d009192,D01,d009192,22;,2022-10-28,2022-10-31,대중교통 등,,22;,22;1;24
d_d009728,D01,d009728,11;12;21;22;9;,2022-11-01,2022-11-06,자가용,,11;12;21;22;9;,5;26;6
c_c003960,D01,c003960,21;22;27;5;,2022-11-07,2022-11-11,대중교통 등,호남권에 거주하는 40세 이상 3인 이상 친구,21;22;27;5;,5;21;27
a_a011008,D02,a011008,23;2;21;,2022-10-30,2022-11-01,자가용,,23;2;21;,2;23;21
c_c001993,D02,c001993,2;24;26;4;9;,2022-09-17,2022-09-19,자가용,호남권 외에 거주하는 39세 이하 커플,2;24;26;4;9;,2;5;26
d_d001393,D01,d001393,2;21;28;9;,2022-09-11,2022-09-14,대중교통 등,,2;21;28;9;,6;21;3
d_d007112,D01,d007112,3;4;22;23;21;4;1;1;,2022-10-25,2022-10-28,자가용,,3;4;22;23;21;4;1;1;,22;6;3
c_c001869,D02,c001869,2;5;,2022-09-03,2022-09-05,자가용,충청권에 거주하는 39세 이하 자녀 동반,2;5;,5;4;6
d_d000918,D02,d000918,23;28;7;,2022-08-27,2022-08-30,대중교통 등,,23;28;7;,28;9;7
d_d005144,D01,d005144,1;11;2;23;6;,2022-10-24,2022-10-27,대중교통 등,,1;11;2;23;6;,3;1;11
d_d012377,D01,d012377,2;3;6;,2022-11-09,2022-11-10,,,2;3;6;,6;22;2
d_d000793,D01,d000793,2;22;23;24;5;,2022-08-23,2022-08-26,대중교통 등,39세 이하 3인 이상 친구,2;22;23;24;5;,5;21;22
d_d010639,D01,d010639,11;26;4;6;,2022-11-04,2022-11-07,자가용,,11;26;4;6;,26;6;11
d_d000213,D01,d000213,11;2;5;,2022-08-25,2022-08-29,대중교통 등,40세 이상 자녀 동반 여행,11;2;5;,2;11;6
d_d002157,D01,d002157,25;,2022-10-11,2022-10-15,자가용,,25;,25;1;21
d_d009181,D01,d009181,23;2;28;,2022-11-01,2022-11-03,자가용,,23;2;28;,23;2;28
d_d005204,D01,d005204,13;22;24;4;5;,2022-10-17,2022-10-22,대중교통 등,,13;22;24;4;5;,21;28;24
d_d001345,D01,d001345,1;10;2;5;7;,2022-09-25,2022-09-30,자가용,39세 이하 커플 여행,1;10;2;5;7;,21;22;23
d_d003141,D01,d003141,2;24;3;4;6;,2022-10-30,2022-10-31,자가용,,2;24;3;4;6;,1;9;4
d_d005969,D01,d005969,21;22;,2022-10-29,2022-11-01,대중교통 등,,21;22;,21;22;24
a_a000518,D02,a000518,22;23;,2022-08-24,2022-08-27,자가용,,22;23;,23;22;27
d_d002464,D01,d002464,12;2;21;22;23;,2022-10-01,2022-10-04,자가용,,12;2;21;22;23;,22;23;21
d_d004168,D01,d004168,1;2;4;,2022-10-06,2022-10-10,자가용,39세 이하 3인 이상 친구,1;2;4;,24;1;22
a_a005684,D02,a005684,2;,2022-10-14,2022-10-15,,수도권 거주 39세 이하 자녀 동반,2;,24;21;27
d_d005339,D01,d005339,1;2;21;3;5;,2022-10-17,2022-10-20,대중교통 등,,1;2;21;3;5;,1;5;21
d_d002036,D01,d002036,5;,2022-10-21,2022-10-24,대중교통 등,,5;,5;27;26
a_a001653,D02,a001653,1;12;22;6;9;,2022-09-24,2022-09-26,자가용,,1;12;22;6;9;,4;5;22
d_d003040,D01,d003040,1;5;6;23;11;7;,2022-10-23,2022-10-26,대중교통 등,40세 이상 자녀 동반 여행,1;5;6;23;11;7;,1;5;6
a_a000794,D02,a000794,2;22;25;3;,2022-09-04,2022-09-06,자가용,,2;22;25;3;,25;10;22
d_d005999,D01,d005999,11;12;2;3;5;,2022-10-17,2022-10-21,대중교통 등,39세 이하 부모 동반 여행,11;12;2;3;5;,27;22;26
c_c000699,D02,c000699,21;,2022-09-01,2022-09-03,대중교통 등,,21;,23;24;21
d_d001545,D01,d001545,1;23;24;4;6;,2022-09-23,2022-09-27,대중교통 등,39세 이하 부부 여행,1;23;24;4;6;,2;1;24
d_d009942,D01,d009942,1;22;26;4;6;,2022-11-02,2022-11-05,자가용,,1;22;26;4;6;,1;22;11
d_d005318,D01,d005318,22;2;24;21;23;4;,2022-10-27,2022-10-31,대중교통 등,,22;2;24;21;23;4;,2;22;4
d_d002412,D01,d002412,2;27;28;6;,2022-09-30,2022-10-03,대중교통 등,,2;27;28;6;,28;6;5
d_d006902,D01,d006902,22;2;3;,2022-10-28,2022-10-31,자가용,,22;2;3;,22;2;3
d_d009825,D01,d009825,1;10;2;23;5;,2022-10-29,2022-11-02,자가용,39세 이하 커플 여행,1;10;2;23;5;,23;5;6
b_b000708,D02,b000708,2;,2022-08-24,2022-08-26,자가용,,2;,2;23;11
a_a002488,D02,a002488,22;27;28;,2022-09-25,2022-09-26,자가용,,22;27;28;,22;27;24
d_d009145,D01,d009145,26;2;6;22;28;,2022-10-28,2022-10-31,대중교통 등,,26;2;6;22;28;,6;26;28
a_a002522,D02,a002522,10;22;23;26;4;,2022-09-25,2022-09-28,자가용,,10;22;23;26;4;,22;23;10
d_d004595,D01,d004595,1;2;22;4;5;,2022-10-15,2022-10-17,자가용,39세 이하 커플 여행,1;2;22;4;5;,1;26;21
b_b001806,D02,b001806,1;24;27;5;,2022-08-18,2022-08-21,자가용,,1;24;27;5;,5;24;27
d_d003180,D01,d003180,1;2;22;,2022-10-16,2022-10-20,대중교통 등,39세 이하 자녀 동반 여행,1;2;22;,2;22;24
d_d011338,D01,d011338,26;22;2;11;24;27;,2022-11-05,2022-11-07,자가용,,26;22;2;11;24;27;,3;22;24
c_c002783,D02,c002783,1;22;24;25;27;,2022-09-25,2022-09-26,자가용,,1;22;24;25;27;,25;11;22
d_d000752,D01,d000752,22;23;24;27;4;,2022-09-02,2022-09-05,대중교통 등,,22;23;24;27;4;,22;6;27
d_d008960,D01,d008960,4;27;6;12;,2022-11-05,2022-11-07,자가용,,4;27;6;12;,12;27;6
c_c000100,D02,c000100,23;,2022-08-11,2022-08-16,자가용,,2;,4;21;3
d_d009549,D02,d009549,2;6;21;22;23;24;26;27;,2022-11-04,2022-11-07,자가용,,2;6;21;22;23;24;26;27;,23;22;26
d_d002028,D01,d002028,21;21;24;24;11;11;28;28;22;22;1;1;5;5;,2022-10-22,2022-10-25,자가용,,21;21;24;24;11;11;28;28;22;22;1;1;5;5;,24;11;5
d_d001475,D01,d001475,21;23;28;6;9;,2022-10-04,2022-10-07,대중교통 등,40세 이상 부부 여행,21;23;28;6;9;,21;23;24
d_d000091,D01,d000091,2;3;4;5;6;,2022-08-11,2022-08-15,대중교통 등,,5;,12;6;1
d_d002640,D01,d002640,22;27;28;5;7;,2022-10-12,2022-10-15,대중교통 등,,22;27;28;5;7;,22;7;26
d_d002533,D01,d002533,22;5;,2022-10-06,2022-10-11,대중교통 등,39세 이하 3인 이상 친구,22;5;,5;24;1
d_d006150,D01,d006150,25;,2022-10-22,2022-10-24,자가용,,25;,25;12;22
d_d006277,D01,d006277,1;24;27;3;6;,2022-10-29,2022-11-01,자가용,,1;24;27;3;6;,27;24;21
d_d002513,D01,d002513,21;23;24;28;7;,2022-10-12,2022-10-15,대중교통 등,,21;23;24;28;7;,4;21;28
d_d003063,D01,d003063,21;22;24;8;,2022-10-25,2022-10-27,자가용,,21;22;24;8;,24;6;2
d_d001689,D01,d001689,12;21;23;6;9;,2022-09-30,2022-10-04,자가용,,12;21;23;6;9;,6;1;22
d_d009941,D02,d009941,22;21;4;26;,2022-10-31,2022-11-02,자가용,,22;21;4;26;,22;21;26
b_b014101,D02,b014101,24;4;,2022-10-28,2022-10-30,자가용,,24;4;,4;24;22
d_d008153,D01,d008153,10;2;22;3;4;,2022-10-26,2022-10-28,자가용,,10;2;22;3;4;,2;3;22
b_b005360,D02,b005360,1;2;21;22;3;,2022-10-02,2022-10-04,자가용,,1;2;21;22;3;,1;3;10
a_a007031,D02,a007031,6;4;1;21;23;,2022-10-26,2022-10-27,자가용,,6;4;1;21;23;,23;4;22
c_c000594,D02,c000594,10;22;23;4;9;,2022-09-07,2022-09-09,자가용,,10;22;23;4;9;,23;22;2
d_d003617,D01,d003617,1;3;22;23;24;,2022-10-25,2022-10-29,자가용,,1;3;22;23;24;,3;24;27
a_a005918,D02,a005918,1;12;22;24;3;,2022-10-19,2022-10-21,자가용,,1;12;22;24;3;,1;3;22
d_d003039,D01,d003039,21;25;3;5;8;,2022-10-29,2022-10-31,자가용,,21;25;3;5;8;,25;8;21
d_d012304,D01,d012304,21;28;,2022-11-11,2022-11-12,,,21;28;,21;28;24
d_d009158,D01,d009158,2;21;22;4;5;,2022-10-28,2022-10-31,대중교통 등,39세 이하 부모 동반 여행,2;21;22;4;5;,21;22;1
d_d002807,D01,d002807,2;6;9;28;22;,2022-10-17,2022-10-20,대중교통 등,,2;6;9;28;22;,22;26;27
d_d002595,D01,d002595,27;28;5;,2022-10-03,2022-10-05,대중교통 등,,27;28;5;,28;27;21
d_d006305,D01,d006305,1;2;3;4;6;,2022-10-29,2022-10-31,대중교통 등,,1;2;3;4;6;,26;23;22
d_d003871,D01,d003871,22;8;,2022-10-15,2022-10-17,자가용,,22;8;,8;22;5
d_d007389,D01,d007389,12;2;28;6;7;,2022-10-27,2022-11-03,자가용,39세 이하 3인 이상 친구,12;2;28;6;7;,2;6;10
d_d006189,D01,d006189,21;22;24;26;4;,2022-10-26,2022-10-30,대중교통 등,,21;22;24;26;4;,22;26;24
c_c004164,D02,c004164,22;9;,2022-10-08,2022-10-10,자가용,,22;9;,9;22;1
d_d000400,D01,d000400,21;5;,2022-08-29,2022-09-02,자가용,,21;5;,5;23;21
a_a002314,D02,a002314,1;22;26;,2022-09-17,2022-09-18,자가용,,1;22;26;,9;22;26
d_d004404,D01,d004404,11;22;23;28;,2022-10-20,2022-10-23,대중교통 등,,11;22;23;28;,28;21;23
d_d002575,D01,d002575,2;23;26;4;6;,2022-10-21,2022-10-25,대중교통 등,39세 이하 부부 여행,2;23;26;4;6;,4;2;22
a_a005007,D02,a005007,1;12;2;3;4;,2022-10-06,2022-10-08,자가용,수도권 외 거주 39세 이하 커플,1;12;2;3;4;,4;2;1
d_d004411,D01,d004411,2;21;23;6;9;,2022-10-12,2022-10-14,자가용,,2;21;23;6;9;,2;11;24
d_d010347,D01,d010347,1;22;,2022-10-31,2022-11-03,대중교통 등,,1;22;,22;1;23
d_d004883,D01,d004883,1;2;22;24;26;,2022-10-09,2022-10-13,자가용,,1;2;22;24;26;,22;26;1
d_d008156,D01,d008156,21;,2022-11-05,2022-11-06,자가용,,21;,21;22;23
d_d009543,D01,d009543,2;,2022-11-04,2022-11-06,자가용,,2;,2;21;23
c_c000137,D02,c000137,13;2;3;4;5;,2022-08-17,2022-08-21,자가용,호남권 외에 거주하는 40세 이상 3인 이상 친구,4;,2;5;4
d_d001659,D01,d001659,2;22;26;,2022-09-30,2022-10-04,자가용,,2;22;26;,26;24;22
d_d000516,D01,d000516,1;2;3;4;5;,2022-08-29,2022-09-02,자가용,,1;2;3;4;5;,1;2;4
c_c003979,D02,c003979,22;24;5;,2022-10-02,2022-10-04,자가용,충청권 외에 거주하는 39세 이하 3인 이상 친구,22;24;5;,5;24;9
d_d001122,D01,d001122,2;23;26;28;4;,2022-09-10,2022-09-14,대중교통 등,,2;23;26;28;4;,21;5;2
d_d002091,D01,d002091,26;27;28;3;5;,2022-10-02,2022-10-09,대중교통 등,,26;27;28;3;5;,5;3;10
d_d004366,D01,d004366,4;21;2;,2022-10-12,2022-10-15,대중교통 등,,4;21;2;,2;21;24
d_d006130,D01,d006130,12;2;22;4;6;,2022-10-22,2022-10-26,대중교통 등,,12;2;22;4;6;,22;26;5
a_a001994,D02,a001994,21;4;,2022-09-25,2022-09-26,자가용,,21;4;,21;22;9
d_d004753,D01,d004753,1;21;22;27;8;,2022-10-29,2022-11-02,대중교통 등,,1;21;22;27;8;,6;8;22
d_d006910,D01,d006910,11;22;23;24;27;,2022-10-24,2022-10-26,대중교통 등,,11;22;23;24;27;,22;27;11
d_d005520,D01,d005520,3;4;5;6;9;,2022-10-18,2022-10-20,대중교통 등,,3;4;5;6;9;,13;3;9
d_d003044,D01,d003044,5;,2022-10-07,2022-10-11,대중교통 등,,5;,5;27;24
a_a000159,D02,a000159,2;6;,2022-08-13,2022-08-16,자가용,,2;,6;11;5
d_d001628,D01,d001628,11;4;5;6;9;,2022-09-24,2022-09-30,대중교통 등,,11;4;5;6;9;,5;21;22
b_b001265,D02,b001265,21;22;23;24;28;,2022-08-22,2022-08-25,자가용,,21;22;23;24;28;,23;21;22
d_d007606,D01,d007606,21;23;24;27;28;,2022-10-25,2022-10-26,자가용,,21;23;24;27;28;,3;12;27
d_d008255,D01,d008255,22;5;,2022-10-26,2022-10-30,대중교통 등,,22;5;,22;26;28
d_d010484,D01,d010484,2;23;,2022-11-01,2022-11-05,대중교통 등,39세 이하 부부 여행,2;23;,23;2;22
d_d000040,D01,d000040,12;2;28;3;5;,2022-08-15,2022-08-19,대중교통 등,40세 이상 3인 이상 친구,2;,24;22;12
d_d010230,D01,d010230,10;10;10;22;22;24;22;22;22;22;22;22;,2022-11-04,2022-11-07,대중교통 등,,10;10;10;22;22;24;22;22;22;22;22;22;,24;26;22
d_d012391,D01,d012391,28;,2022-11-12,2022-11-13,,,28;,3;21;24
c_c000802,D02,c000802,24;,2022-08-22,2022-08-23,자가용,,24;,24;26;21
d_d003580,D01,d003580,24;27;8;9;,2022-10-09,2022-10-11,자가용,,24;27;8;9;,8;27;22
d_d004124,D01,d004124,21;23;5;6;8;,2022-10-07,2022-10-12,대중교통 등,,21;23;5;6;8;,21;8;11
d_d004976,D01,d004976,28;3;22;23;2;,2022-10-09,2022-10-13,대중교통 등,39세 이하 부모 동반 여행,28;3;22;23;2;,2;3;6
b_b002597,D02,b002597,22;3;4;,2022-08-27,2022-08-29,대중교통 등,,22;3;4;,3;4;22
d_d001835,D01,d001835,2;4;5;,2022-10-06,2022-10-10,대중교통 등,39세 이하 커플 여행,2;4;5;,2;1;4
d_d002462,D01,d002462,1;2;22;24;4;,2022-10-02,2022-10-03,자가용,,1;2;22;24;4;,11;9;24
a_a011105,D02,a011105,1;10;22;23;26;,2022-10-28,2022-10-30,대중교통 등,,1;10;22;23;26;,23;24;4
d_d003196,D01,d003196,1;2;27;3;8;,2022-10-22,2022-10-25,자가용,,1;2;27;3;8;,21;2;4
d_d001370,D01,d001370,21;22;5;6;7;,2022-09-24,2022-09-27,대중교통 등,,21;22;5;6;7;,5;7;21
d_d007600,D01,d007600,2;22;5;22;2;1;,2022-10-27,2022-11-01,대중교통 등,39세 이하 3인 이상 친구,2;22;5;22;2;1;,22;5;2
d_d004626,D01,d004626,2;27;4;6;10;22;28;27;,2022-10-16,2022-10-18,자가용,,2;27;4;6;10;22;28;27;,3;28;22
d_d000669,D01,d000669,1;22;24;5;,2022-08-19,2022-08-22,대중교통 등,39세 이하 부모 동반 여행,1;22;24;5;,22;1;21
b_b004088,D02,b004088,8;,2022-09-20,2022-09-22,자가용,,8;,21;8;24
d_d009779,D01,d009779,1;10;22;23;5;,2022-10-29,2022-11-01,대중교통 등,39세 이하 부부 여행,1;10;22;23;5;,28;23;24
d_d003091,D01,d003091,22;24;28;3;,2022-10-05,2022-10-10,대중교통 등,,22;24;28;3;,11;9;24
d_d003989,D01,d003989,1;23;4;5;6;,2022-10-11,2022-10-16,자가용,39세 이하 커플 여행,1;23;4;5;6;,21;2;5
